file,sample_id,cdr_level,issue
cdr_2/one_person_description/cdr_2_voice2_female_picture_description_0898.json,cdr_2_voice2_female_picture_description_0898,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice2_female_picture_description_0900.json,cdr_2_voice2_female_picture_description_0900,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice2_female_picture_description_0912.json,cdr_2_voice2_female_picture_description_0912,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0067.json,cdr_2_voice3_male_picture_description_0067,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0073.json,cdr_2_voice3_male_picture_description_0073,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0079.json,cdr_2_voice3_male_picture_description_0079,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0808.json,cdr_2_voice3_male_picture_description_0808,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0849.json,cdr_2_voice3_male_picture_description_0849,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0853.json,cdr_2_voice3_male_picture_description_0853,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0859.json,cdr_2_voice3_male_picture_description_0859,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice3_male_picture_description_0890.json,cdr_2_voice3_male_picture_description_0890,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0064.json,cdr_2_voice4_female_picture_description_0064,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0065.json,cdr_2_voice4_female_picture_description_0065,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0805.json,cdr_2_voice4_female_picture_description_0805,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0813.json,cdr_2_voice4_female_picture_description_0813,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0833.json,cdr_2_voice4_female_picture_description_0833,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0837.json,cdr_2_voice4_female_picture_description_0837,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0851.json,cdr_2_voice4_female_picture_description_0851,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0875.json,cdr_2_voice4_female_picture_description_0875,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0885.json,cdr_2_voice4_female_picture_description_0885,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0889.json,cdr_2_voice4_female_picture_description_0889,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0901.json,cdr_2_voice4_female_picture_description_0901,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0905.json,cdr_2_voice4_female_picture_description_0905,2,CDR 2 picture description may be too complete
cdr_2/one_person_description/cdr_2_voice4_female_picture_description_0909.json,cdr_2_voice4_female_picture_description_0909,2,CDR 2 picture description may be too complete
cdr_3/two_person_conversation/cdr_3_voice1_male_clinic_0082.json,cdr_3_voice1_male_clinic_0082,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_daily_life_0933.json,cdr_3_voice1_male_daily_life_0933,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_daily_life_0992.json,cdr_3_voice1_male_daily_life_0992,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_daily_life_0997.json,cdr_3_voice1_male_daily_life_0997,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_family_0999.json,cdr_3_voice1_male_family_0999,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_home_0083.json,cdr_3_voice1_male_home_0083,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_home_0924.json,cdr_3_voice1_male_home_0924,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_home_0946.json,cdr_3_voice1_male_home_0946,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_home_0994.json,cdr_3_voice1_male_home_0994,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_market_0926.json,cdr_3_voice1_male_market_0926,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice1_male_medicine_routine_0987.json,cdr_3_voice1_male_medicine_routine_0987,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_daily_life_0095.json,cdr_3_voice2_female_daily_life_0095,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_daily_life_0931.json,cdr_3_voice2_female_daily_life_0931,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_daily_life_0961.json,cdr_3_voice2_female_daily_life_0961,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_family_0094.json,cdr_3_voice2_female_family_0094,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_family_0988.json,cdr_3_voice2_female_family_0988,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_market_0923.json,cdr_3_voice2_female_market_0923,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_market_0975.json,cdr_3_voice2_female_market_0975,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice2_female_medicine_routine_0959.json,cdr_3_voice2_female_medicine_routine_0959,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_clinic_0989.json,cdr_3_voice3_male_clinic_0989,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_daily_life_0096.json,cdr_3_voice3_male_daily_life_0096,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_daily_life_0925.json,cdr_3_voice3_male_daily_life_0925,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_family_0953.json,cdr_3_voice3_male_family_0953,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_family_0974.json,cdr_3_voice3_male_family_0974,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_home_0936.json,cdr_3_voice3_male_home_0936,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_home_0942.json,cdr_3_voice3_male_home_0942,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_market_0985.json,cdr_3_voice3_male_market_0985,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_medicine_routine_0950.json,cdr_3_voice3_male_medicine_routine_0950,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice3_male_medicine_routine_0972.json,cdr_3_voice3_male_medicine_routine_0972,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice4_female_clinic_0966.json,cdr_3_voice4_female_clinic_0966,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice4_female_market_0937.json,cdr_3_voice4_female_market_0937,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice4_female_market_0990.json,cdr_3_voice4_female_market_0990,3,CDR 3 sample may be too long/fluent
cdr_3/two_person_conversation/cdr_3_voice4_female_medicine_routine_0949.json,cdr_3_voice4_female_medicine_routine_0949,3,CDR 3 sample may be too long/fluent
